infraction_description,set_fine_amount,location2
PARK PROHIBITED TIME NO PERMIT,30,175 MARION ST
PARK-SIGNED HWY-EXC PERMT TIME,40,85 INDIAN GRV
PARK PROHIBITED TIME NO PERMIT,30,81 OSLER ST
PARK-SIGNED HWY-EXC PERMT TIME,40,57 INDIAN GRV
PARK-SIGNED HWY-EXC PERMT TIME,40,53 OSTEND AVE
PARK-SIGNED HWY-EXC PERMT TIME,40,4 DORVAL RD
PARK-SIGNED HWY-EXC PERMT TIME,40,4 DORVAL RD
PARK-SIGNED HWY-EXC PERMT TIME,40,218 WILLARD AVE
STAND VEH.-PROHIBIT TIME/DAY,100,20 CUMBERLAND ST
PARK-SIGNED HWY-EXC PERMT TIME,40,2 DORVAL RD
PARK PROHIBITED TIME NO PERMIT,30,4 FERNWOOD PARK AVE
PARK PROHIBITED TIME NO PERMIT,30,12 FERNWOOD PARK AVE
PARK PROHIBITED TIME NO PERMIT,30,14 FERNWOOD PARK AVE
STAND VEH.-PROHIBIT TIME/DAY,100,19 GRAND TRUNK CRES
STAND VEH.-PROHIBIT TIME/DAY,100,646 QUEEN ST W
STAND VEH.-PROHIBIT TIME/DAY,100,19 GRAND TRUNK CRES
PARK PROHIBITED TIME NO PERMIT,30,87 PEARS AVE
PARK PROHIBITED TIME NO PERMIT,30,87 PEARS AVE
PARK PROHIBITED TIME NO PERMIT,30,59 PEARS AVE
PARK PROHIBITED TIME NO PERMIT,30,535 SHAW ST
PARK PROHIBITED TIME NO PERMIT,30,531 SHAW ST
STAND VEH.-PROHIBIT TIME/DAY,100,ORDE ST
STAND VEH.-PROHIBIT TIME/DAY,100,ORDE ST
PARK PROHIBITED TIME NO PERMIT,30,262 ROXTON RD
PARK PROHIBITED TIME NO PERMIT,30,268 ROXTON RD
PARK PROHIBITED TIME NO PERMIT,30,288 ROXTON RD
STAND VEH.-PROHIBIT TIME/DAY,100,65 EAST LIBERTY ST
PARK-SIGNED HWY-EXC PERMT TIME,40,650 PARLIAMENT ST
PARK-SIGNED HWY-EXC PERMT TIME,40,252 CAMPBELL AVE
PARK-SIGNED HWY-EXC PERMT TIME,40,650 PARLIAMENT ST
PARK-SIGNED HWY-EXC PERMT TIME,40,298 CAMPBELL AVE
PARK-SIGNED HWY-EXC PERMT TIME,40,650 PARLIAMENT ST
PARK-SIGNED HWY-EXC PERMT TIME,40,650 PARLIAMENT ST
STAND VEH.-PROHIBIT TIME/DAY,100,112 PLEASANT BLVD
PARK-SIGNED HWY-EXC PERMT TIME,40,36 CROHAM RD
PARK PROHIBITED TIME NO PERMIT,30,305 HIGH PARK AVE
PARK-SIGNED HWY-EXC PERMT TIME,40,36 CROHAM RD
PARK-SIGNED HWY-EXC PERMT TIME,40,55 ARUNDEL AVE
STAND VEH.-PROHIBIT TIME/DAY,100,107 PORTLAND ST
PARK-SIGNED HWY-EXC PERMT TIME,40,27 ARUNDEL AVE
PARK-SIGNED HWY-EXC PERMT TIME,40,35 ARUNDEL AVE
STAND VEH.-PROHIBIT TIME/DAY,100,85 EAST LIBERTY ST
PARK-SIGNED HWY-EXC PERMT TIME,40,35 ARUNDEL AVE
PARK PROHIBITED TIME NO PERMIT,30,219 BALSAM AVE
PARK-SIGNED HWY-EXC PERMT TIME,40,37 CHESTER AVE
PARK PROHIBITED TIME NO PERMIT,30,207 BALSAM AVE
PARK-SIGNED HWY-EXC PERMT TIME,40,43 CHESTER AVE
PARK PROHIBITED TIME NO PERMIT,30,205 BALSAM AVE
PARK-SIGNED HWY-EXC PERMT TIME,40,47 CHESTER AVE
PARK PROHIBITED TIME NO PERMIT,30,437 PACIFIC AVE
PARK-SIGNED HWY-EXC PERMT TIME,40,47 CHESTER AVE
STAND VEH.-PROHIBIT TIME/DAY,100,51 EAST LIBERTY ST
PARK PROHIBITED TIME NO PERMIT,30,347 BEECH AVE
PARK-SIGNED HWY-EXC PERMT TIME,40,55 CHESTER AVE
PARK-SIGNED HWY-EXC PERMT TIME,40,55 CHESTER AVE
PARK-SIGNED HWY-EXC PERMT TIME,40,83 CHESTER AVE
PARK PROHIBITED TIME NO PERMIT,30,37 WILLOW AVE
PARK PROHIBITED TIME NO PERMIT,30,322 HIGH PARK AVE
PARK-SIGNED HWY-EXC PERMT TIME,40,26 HURNDALE AVE
PARK-SIGNED HWY-EXC PERMT TIME,40,24 HURNDALE AVE
PARK PROHIBITED TIME NO PERMIT,30,53 TECUMSETH ST
PARK PROHIBITED TIME NO PERMIT,30,39 TECUMSETH ST
PARK-SIGNED HWY-EXC PERMT TIME,40,1 HURNDALE AVE
PARK-SIGNED HWY-EXC PERMT TIME,40,1 HURNDALE AVE
PARK PROHIBITED TIME NO PERMIT,30,75 TECUMSETH ST
STAND VEH.-PROHIBIT TIME/DAY,100,19 JACKMAN AVE
PARK PROHIBITED TIME NO PERMIT,30,128 BELLWOODS AVE
STAND VEH.-PROHIBIT TIME/DAY,100,14 ELGIN AVE
PARK PROHIBITED TIME NO PERMIT,30,140 BELLWOODS AVE
PARK PROHIBITED TIME NO PERMIT,30,155 GORE VALE AVE
PARK-SIGNED HWY-EXC PERMT TIME,40,55 WINSTON PARK BLVD
PARK PROHIBITED TIME NO PERMIT,30,190 MAVETY ST
PARK PROHIBITED TIME NO PERMIT,30,196 MAVETY ST
PARK PROHIBITED TIME NO PERMIT,30,67 GORE VALE AVE
STAND VEH.-PROHIBIT TIME/DAY,100,50 BRIAN HARRISON WAY
STAND VEH.-PROHIBIT TIME/DAY,100,45 ELM ST
PARK PROHIBITED TIME NO PERMIT,30,209 MAVETY ST
PARK PROHIBITED TIME NO PERMIT,30,223 MAVETY ST
PARK-SIGNED HWY-EXC PERMT TIME,40,6 TIPPETT RD
PARK-SIGNED HWY-EXC PERMT TIME,40,6 TIPPETT RD
PARK-SIGNED HWY-EXC PERMT TIME,40,6 TIPPETT RD
PARK-SIGNED HWY-EXC PERMT TIME,40,229 FIRST AVE
STAND VEH.-PROHIBIT TIME/DAY,100,5 JOE SHUSTER WAY
PARK PROHIBITED TIME NO PERMIT,30,120 MAITLAND ST
STAND VEH.-PROHIBIT TIME/DAY,100,25 JOE SHUSTER WAY
STAND VEH.-PROHIBIT TIME/DAY,100,25 JOE SHUSTER WAY
PARK PROHIBITED TIME NO PERMIT,30,119 MAITLAND ST
PARK PROHIBITED TIME NO PERMIT,30,299 MUTUAL ST
STAND VEH.-PROHIBIT TIME/DAY,100,218 QUEENS QUAY W
PARK PROHIBITED TIME NO PERMIT,30,275 MUTUAL ST
STAND VEH.-PROHIBIT TIME/DAY,100,49 MC CAUL ST
PARK MACHINE-REQD FEE NOT PAID,30,MORTIMER AVE
PARK PROHIBITED TIME NO PERMIT,30,MCGILL ST
PARK PROHIBITED TIME NO PERMIT,30,MCGILL ST
PARK PROHIBITED TIME NO PERMIT,30,MCGILL ST
STAND VEH.-PROHIBIT TIME/DAY,100,25 JOE SHUSTER WAY
STAND VEH.-PROHIBIT TIME/DAY,100,25 JOE SHUSTER WAY
STAND VEH.-PROHIBIT TIME/DAY,100,5 JOE SHUSTER WAY
STAND VEH.-PROHIBIT TIME/DAY,100,160 SUDBURY ST
PARK PROHIBITED TIME NO PERMIT,30,15 ATKINS AVE
STAND VEH.-PROHIBIT TIME/DAY,100,38 JOE SHUSTER WAY
PARK PROHIBITED TIME NO PERMIT,30,120 MAITLAND ST
PARK PROHIBITED TIME NO PERMIT,30,100 MAITLAND ST
PARK PROHIBITED TIME NO PERMIT,30,WOOD ST
STAND VEH.-PROHIBIT TIME/DAY,100,324 OAKWOOD AVE
PARK PROHIBITED TIME NO PERMIT,30,33 GLOUCESTER ST
STAND VEH.-PROHIBIT TIME/DAY,100,324 OAKWOOD AVE
PARK PROHIBITED TIME NO PERMIT,30,33 GLOUCESTER ST
PARK PROHIBITED TIME NO PERMIT,30,215 MAVETY ST
STAND VEH.-PROHIBIT TIME/DAY,100,10 ROSEMOUNT AVE
PARK PROHIBITED TIME NO PERMIT,30,113 GRANBY ST
PARK PROHIBITED TIME NO PERMIT,30,109 GRANBY ST
PARK PROHIBITED TIME NO PERMIT,30,59 MCGILL ST
STAND VEH.-PROHIBIT TIME/DAY,100,55 MERCHANTS' WHARF
STAND VEH.-PROHIBIT TIME/DAY,100,19 GRAND TRUNK CRES
STAND VEH.-PROHIBIT TIME/DAY,100,19 GRAND TRUNK CRES
STAND VEH.-PROHIBIT TIME/DAY,100,19 GRAND TRUNK CRES
STAND VEH.-PROHIBIT TIME/DAY,100,111 OSSINGTON AVE
STAND VEH.-PROHIBIT TIME/DAY,100,111 OSSINGTON AVE
STAND VEH.-PROHIBIT TIME/DAY,100,111 OSSINGTON AVE
PARK-SIGNED HWY-EXC PERMT TIME,40,925 WESTON RD
PARK-SIGNED HWY-EXC PERMT TIME,40,931 WESTON RD
PARK-SIGNED HWY-EXC PERMT TIME,40,931 WESTON RD
STAND VEH.-PROHIBIT TIME/DAY,100,80 HOLLY ST
STAND VEH.-PROHIBIT TIME/DAY,100,244 OAKWOOD AVE
PARK-SIGNED HWY-EXC PERMT TIME,40,51 TROLLEY CRES
STAND VEH.-PROHIBIT TIME/DAY,100,HOLLY ST
PARK PROHIBITED TIME NO PERMIT,30,121 GRANBY ST
PARK-SIGNED HWY-EXC PERMT TIME,40,296 SILVERTHORN AVE
PARK PROHIBITED TIME NO PERMIT,30,WOOD ST
PARK-SIGNED HWY-EXC PERMT TIME,40,105 WEST LODGE AVE
PARK-SIGNED HWY-EXC PERMT TIME,40,105 WEST LODGE AVE
STAND VEH.-PROHIBIT TIME/DAY,100,62 CUMBERLAND ST
STAND VEH.-PROHIBIT TIME/DAY,100,62 CUMBERLAND ST
STAND VEH.-PROHIBIT TIME/DAY,100,33 CUMBERLAND ST
PARK PROHIBITED TIME NO PERMIT,30,82 MAITLAND ST
STAND VEH.-PROHIBIT TIME/DAY,100,85 WOOD ST
PARK PROHIBITED TIME NO PERMIT,30,271 MUTUAL ST
STAND VEH.-PROHIBIT TIME/DAY,100,19 GRAND TRUNK CRES
STAND VEH.-PROHIBIT TIME/DAY,100,85 WOOD ST
STAND VEH.-PROHIBIT TIME/DAY,100,19 GRAND TRUNK CRES
STAND VEH.-PROHIBIT TIME/DAY,100,2837 DUNDAS ST W
STAND VEH.-PROHIBIT TIME/DAY,100,45 ELM ST
STAND VEH.-PROHIBIT TIME/DAY,100,822 DUNDAS ST W
STAND VEH.-PROHIBIT TIME/DAY,100,45 ELM ST
PARK PROHIBITED TIME NO PERMIT,30,104 GRACE ST
PARK PROHIBITED TIME NO PERMIT,30,326 SEATON ST
PARK PROHIBITED TIME NO PERMIT,30,25 BLEECKER ST
STAND VEH.-PROHIBIT TIME/DAY,100,43 ELM ST
PARK PROHIBITED TIME NO PERMIT,30,22 ST JOSEPH ST
PARK PROHIBITED TIME NO PERMIT,30,16 ST JOSEPH ST
PARK PROHIBITED TIME NO PERMIT,30,ST JOSEPH ST
STAND VEH.-PROHIBIT TIME/DAY,100,80 HOLLY ST
STAND VEH.-PROHIBIT TIME/DAY,100,242 QUEEN ST W
STAND VEH.-PROHIBIT TIME/DAY,100,242 QUEEN ST W
PARK PROHIBITED TIME NO PERMIT,30,55 MAITLAND ST
PARK PROHIBITED TIME NO PERMIT,30,55 MAITLAND ST
PARK PROHIBITED TIME NO PERMIT,30,55 MAITLAND ST
PARK PROHIBITED TIME NO PERMIT,30,55 MAITLAND ST
PARK PROHIBITED TIME NO PERMIT,30,37 MAITLAND ST
PARK PROHIBITED TIME NO PERMIT,30,33 MAITLAND ST
PARK PROHIBITED TIME NO PERMIT,30,41 DUNDONALD ST
PARK PROHIBITED TIME NO PERMIT,30,100 GLOUCESTER ST
STAND VEH.-PROHIBIT TIME/DAY,100,73 REGENT PARK BLVD
PARK PROHIBITED TIME NO PERMIT,30,128 HOLBORNE AVE
PARK PROHIBITED TIME NO PERMIT,30,130 HOLBORNE AVE
PARK PROHIBITED TIME NO PERMIT,30,158 HOLBORNE AVE
PARK PROHIBITED TIME NO PERMIT,30,146 COLERIDGE AVE
PARK PROHIBITED TIME NO PERMIT,30,SAMMON AVE
PARK PROHIBITED TIME NO PERMIT,30,9 THOMAS MULHOLLAND DR
PARK PROHIBITED TIME NO PERMIT,30,HALLAM ST
PARK PROHIBITED TIME NO PERMIT,30,234 COLERIDGE AVE
PARK PROHIBITED TIME NO PERMIT,30,825 ST CLARENS AVE
PARK PROHIBITED TIME NO PERMIT,30,19 THOMAS MULHOLLAND DR
PARK PROHIBITED TIME NO PERMIT,30,KING EDWARD AVE
PARK PROHIBITED TIME NO PERMIT,30,2 CAWTHRA SQ
PARK PROHIBITED TIME NO PERMIT,30,ST LAWRENCE ST
PARK PROHIBITED TIME NO PERMIT,30,22 SARAH JACKSON CRES
PARK PROHIBITED TIME NO PERMIT,30,47 BRANDON AVE
PARK PROHIBITED TIME NO PERMIT,30,116 EARL ST
PARK PROHIBITED TIME NO PERMIT,30,103 GLEDHILL AVE
PARK PROHIBITED TIME NO PERMIT,30,47 BRANDON AVE
PARK PROHIBITED TIME NO PERMIT,30,45 THOMAS MULHOLLAND DR
PARK PROHIBITED TIME NO PERMIT,30,120 EARL PL
PARK PROHIBITED TIME NO PERMIT,30,77 PARKWAY AVE
PARK PROHIBITED TIME NO PERMIT,30,45 THOMAS MULHOLLAND DR
PARK PROHIBITED TIME NO PERMIT,30,HALLAM ST
PARK PROHIBITED TIME NO PERMIT,30,46 KING EDWARD AVE
PARK PROHIBITED TIME NO PERMIT,30,67 PARKWAY AVE
PARK PROHIBITED TIME NO PERMIT,30,60 PRIMROSE AVE
PARK PROHIBITED TIME NO PERMIT,30,55 THOMAS MULHOLLAND DR
PARK PROHIBITED TIME NO PERMIT,30,75 THOMAS MULHOLLAND DR
PARK PROHIBITED TIME NO PERMIT,30,59 PARKWAY AVE
PARK PROHIBITED TIME NO PERMIT,30,HALLAM ST
PARK PROHIBITED TIME NO PERMIT,30,11 NEWBOLD AVE
PARK PROHIBITED TIME NO PERMIT,30,11 NEWBOLD AVE
PARK PROHIBITED TIME NO PERMIT,30,68 CHARLES ST E
PARK PROHIBITED TIME NO PERMIT,30,ST LAWRENCE ST
PARK PROHIBITED TIME NO PERMIT,30,100 PRIMROSE AVE
PARK PROHIBITED TIME NO PERMIT,30,75 THOMAS MULHOLLAND DR
PARK PROHIBITED TIME NO PERMIT,30,75 THOMAS MULHOLLAND DR
PARK PROHIBITED TIME NO PERMIT,30,11 NEWBOLD AVE
PARK PROHIBITED TIME NO PERMIT,30,37 PARKWAY AVE
PARK PROHIBITED TIME NO PERMIT,30,55 BEAVER AVE
PARK PROHIBITED TIME NO PERMIT,30,13 NEWBOLD AVE
PARK PROHIBITED TIME NO PERMIT,30,27 PARKWAY AVE
PARK PROHIBITED TIME NO PERMIT,30,24 LEOPOLD ST
PARK PROHIBITED TIME NO PERMIT,30,EAST DON ROADWAY
PARK PROHIBITED TIME NO PERMIT,30,1 ASHBY PL
PARK PROHIBITED TIME NO PERMIT,30,55 BEAVER AVE
PARK PROHIBITED TIME NO PERMIT,30,7 ASHBY PL
PARK PROHIBITED TIME NO PERMIT,30,28 LYND AVE
PARK PROHIBITED TIME NO PERMIT,30,5 BEAVER AVE
PARK PROHIBITED TIME NO PERMIT,30,HALLAM ST
PARK PROHIBITED TIME NO PERMIT,30,28 LYND AVE
PARK PROHIBITED TIME NO PERMIT,30,7 ASHBY PL
PARK PROHIBITED TIME NO PERMIT,30,163 DOWLING AVE
PARK PROHIBITED TIME NO PERMIT,30,531 MAIN ST
PARK PROHIBITED TIME NO PERMIT,30,37 LYND AVE
PARK PROHIBITED TIME NO PERMIT,30,163 DOWLING AVE
PARK PROHIBITED TIME NO PERMIT,30,HALLAM ST
PARK PROHIBITED TIME NO PERMIT,30,40 ALEXANDER ST
PARK PROHIBITED TIME NO PERMIT,30,41 LYND AVE
PARK PROHIBITED TIME NO PERMIT,30,GOODWOOD PARK CRES
PARK PROHIBITED TIME NO PERMIT,30,35 ST JOSEPH ST
PARK PROHIBITED TIME NO PERMIT,30,MOUNTSTEPHEN ST
PARK PROHIBITED TIME NO PERMIT,30,40 ALEXANDER ST
PARK PROHIBITED TIME NO PERMIT,30,57 LYND AVE
PARK PROHIBITED TIME NO PERMIT,30,48 GOODWOOD PARK CRES
PARK PROHIBITED TIME NO PERMIT,30,CRAWFORD ST
PARK PROHIBITED TIME NO PERMIT,30,BLACKBURN ST
PARK PROHIBITED TIME NO PERMIT,30,50 ALEXANDER ST
PARK PROHIBITED TIME NO PERMIT,30,GOODWOOD PARK CRES
PARK PROHIBITED TIME NO PERMIT,30,CRAWFORD ST
PARK PROHIBITED TIME NO PERMIT,30,CRAWFORD ST
PARK PROHIBITED TIME NO PERMIT,30,15 BEATY AVE
PARK PROHIBITED TIME NO PERMIT,30,CRAWFORD ST
PARK PROHIBITED TIME NO PERMIT,30,MOUNTSTEPHEN ST
PARK PROHIBITED TIME NO PERMIT,30,CRAWFORD ST
PARK PROHIBITED TIME NO PERMIT,30,101 MCGILL ST
PARK PROHIBITED TIME NO PERMIT,30,BARTON AVE
PARK PROHIBITED TIME NO PERMIT,30,238 MUTUAL ST
PARK PROHIBITED TIME NO PERMIT,30,17 MACDONALD ST
PARK PROHIBITED TIME NO PERMIT,30,66 ROSEVEAR AVE
PARK PROHIBITED TIME NO PERMIT,30,60 EDGEWOOD AVE
PARK PROHIBITED TIME NO PERMIT,30,GERRARD ST E
PARK PROHIBITED TIME NO PERMIT,30,238 MUTUAL ST
PARK PROHIBITED TIME NO PERMIT,30,148 GRENADIER RD
PARK PROHIBITED TIME NO PERMIT,30,GRACE ST
PARK PROHIBITED TIME NO PERMIT,30,17 MACDONALD ST
PARK PROHIBITED TIME NO PERMIT,30,MARYLAND BLVD
PARK PROHIBITED TIME NO PERMIT,30,GRACE ST
PARK PROHIBITED TIME NO PERMIT,30,68 EDGEWOOD AVE
PARK PROHIBITED TIME NO PERMIT,30,69 MACDONALD ST
PARK PROHIBITED TIME NO PERMIT,30,PAPE AVE
PARK PROHIBITED TIME NO PERMIT,30,213 GILBERT AVE
PARK PROHIBITED TIME NO PERMIT,30,GRACE ST
PARK PROHIBITED TIME NO PERMIT,30,68 EDGEWOOD AVE
PARK PROHIBITED TIME NO PERMIT,30,45 GRANBY ST
PARK PROHIBITED TIME NO PERMIT,30,BADGEROW AVE
PARK PROHIBITED TIME NO PERMIT,30,72 EDGEWOOD AVE
PARK PROHIBITED TIME NO PERMIT,30,19 LAXTON AVE
PARK PROHIBITED TIME NO PERMIT,30,195 GILBERT AVE
PARK PROHIBITED TIME NO PERMIT,30,10 ST MARY ST
PARK PROHIBITED TIME NO PERMIT,30,27 GRANBY ST
PARK PROHIBITED TIME NO PERMIT,30,213 GLENLAKE AVE
PARK PROHIBITED TIME NO PERMIT,30,GRACE ST
PARK PROHIBITED TIME NO PERMIT,30,36 MCGILL ST
PARK PROHIBITED TIME NO PERMIT,30,43 ELDON AVE
PARK PROHIBITED TIME NO PERMIT,30,90 EDGEWOOD AVE
PARK PROHIBITED TIME NO PERMIT,30,37 ELDON AVE
PARK PROHIBITED TIME NO PERMIT,30,90 EDGEWOOD AVE
PARK PROHIBITED TIME NO PERMIT,30,99 GILBERT AVE
PARK PROHIBITED TIME NO PERMIT,30,17 ELDON AVE
PARK PROHIBITED TIME NO PERMIT,30,29 GILBERT AVE
PARK PROHIBITED TIME NO PERMIT,30,2 MARTIN CRES
PARK PROHIBITED TIME NO PERMIT,30,52 NORMAN AVE
PARK PROHIBITED TIME NO PERMIT,30,53 NORMAN AVE
PARK PROHIBITED TIME NO PERMIT,30,21 MARTIN RD
PARK PROHIBITED TIME NO PERMIT,30,SHAW ST
PARK PROHIBITED TIME NO PERMIT,30,SHAW ST
PARK PROHIBITED TIME NO PERMIT,30,DAGMAR AVE
PARK PROHIBITED TIME NO PERMIT,30,36 NORMAN AVE
PARK PROHIBITED TIME NO PERMIT,30,21 MARTIN RD
PARK PROHIBITED TIME NO PERMIT,30,SHAW ST
PARK PROHIBITED TIME NO PERMIT,30,75 WILSON PARK RD
PARK PROHIBITED TIME NO PERMIT,30,21 MARTIN RD
PARK PROHIBITED TIME NO PERMIT,30,DAGMAR AVE
PARK PROHIBITED TIME NO PERMIT,30,SHAW ST
PARK PROHIBITED TIME NO PERMIT,30,120 EDGEWOOD AVE
PARK PROHIBITED TIME NO PERMIT,30,102 GEARY AVE
PARK PROHIBITED TIME NO PERMIT,30,FOUNDRY AVE
PARK PROHIBITED TIME NO PERMIT,30,FOUNDRY AVE
PARK PROHIBITED TIME NO PERMIT,30,47 WANISKA AVE
PARK PROHIBITED TIME NO PERMIT,30,FOUNDRY AVE
PARK PROHIBITED TIME NO PERMIT,30,446 BALLIOL ST
PARK PROHIBITED TIME NO PERMIT,30,14 MC CAUL ST
PARK PROHIBITED TIME NO PERMIT,30,55 DAGMAR AVE
PARK PROHIBITED TIME NO PERMIT,30,15 GEARY AVE
PARK PROHIBITED TIME NO PERMIT,30,140 ROSEMOUNT AVE
PARK PROHIBITED TIME NO PERMIT,30,FOUNDRY AVE
PARK PROHIBITED TIME NO PERMIT,30,FOUNDRY AVE
PARK PROHIBITED TIME NO PERMIT,30,15 GEARY AVE
PARK PROHIBITED TIME NO PERMIT,30,62 FRANCES AVE
PARK PROHIBITED TIME NO PERMIT,30,599 BALLIOL ST
PARK PROHIBITED TIME NO PERMIT,30,CRAWFORD ST
PARK PROHIBITED TIME NO PERMIT,30,FOUNDRY AVE
PARK PROHIBITED TIME NO PERMIT,30,CRAWFORD ST
PARK PROHIBITED TIME NO PERMIT,30,15 GEARY AVE
PARK PROHIBITED TIME NO PERMIT,30,705 BALLIOL ST
PARK PROHIBITED TIME NO PERMIT,30,453 SCARBOROUGH RD
PARK PROHIBITED TIME NO PERMIT,30,37 FRANCES AVE
PARK PROHIBITED TIME NO PERMIT,30,CRAWFORD ST
PARK PROHIBITED TIME NO PERMIT,30,178 ROSEMOUNT AVE
PARK PROHIBITED TIME NO PERMIT,30,FOUNDRY AVE
PARK PROHIBITED TIME NO PERMIT,30,15 GEARY AVE
PARK PROHIBITED TIME NO PERMIT,30,FOUNDRY AVE
PARK PROHIBITED TIME NO PERMIT,30,CRAWFORD ST
PARK PROHIBITED TIME NO PERMIT,30,BERTMOUNT AVE
PARK PROHIBITED TIME NO PERMIT,30,FOUNDRY AVE
PARK PROHIBITED TIME NO PERMIT,30,FOUNDRY AVE
PARK PROHIBITED TIME NO PERMIT,30,FOUNDRY AVE
PARK PROHIBITED TIME NO PERMIT,30,CRAWFORD ST
PARK PROHIBITED TIME NO PERMIT,30,141 ISABELLA ST
PARK PROHIBITED TIME NO PERMIT,30,28 MAYNARD AVE
PARK PROHIBITED TIME NO PERMIT,30,135 ISABELLA ST
PARK PROHIBITED TIME NO PERMIT,30,127 ISABELLA ST
PARK PROHIBITED TIME NO PERMIT,30,FRATER AVE
PARK PROHIBITED TIME NO PERMIT,30,MALLON AVE
PARK PROHIBITED TIME NO PERMIT,30,JERSEY AVE
PARK PROHIBITED TIME NO PERMIT,30,88 FRATER AVE
PARK PROHIBITED TIME NO PERMIT,30,JERSEY AVE
PARK PROHIBITED TIME NO PERMIT,30,MALLON AVE
PARK PROHIBITED TIME NO PERMIT,30,JERSEY AVE
PARK PROHIBITED TIME NO PERMIT,30,MALLON AVE
PARK PROHIBITED TIME NO PERMIT,30,185 STEPHEN DR
PARK PROHIBITED TIME NO PERMIT,30,JERSEY AVE
PARK PROHIBITED TIME NO PERMIT,30,JERSEY AVE
PARK PROHIBITED TIME NO PERMIT,30,MALLON AVE
PARK PROHIBITED TIME NO PERMIT,30,177 STEPHEN DR
PARK PROHIBITED TIME NO PERMIT,30,46 ROCKVALE AVE
PARK PROHIBITED TIME NO PERMIT,30,COADY AVE
PARK PROHIBITED TIME NO PERMIT,30,186 STEPHEN DR
PARK PROHIBITED TIME NO PERMIT,30,603 HARVIE AVE
PARK PROHIBITED TIME NO PERMIT,30,32 HANSON RD
PARK PROHIBITED TIME NO PERMIT,30,8 CARRINGTON AVE
PARK PROHIBITED TIME NO PERMIT,30,77 HOMEWOOD AVE
PARK PROHIBITED TIME NO PERMIT,30,159 STEPHEN DR
PARK PROHIBITED TIME NO PERMIT,30,255 MC CAUL ST
PARK PROHIBITED TIME NO PERMIT,30,17 BLANDFORD ST
PARK PROHIBITED TIME NO PERMIT,30,73 HOMEWOOD AVE
PARK PROHIBITED TIME NO PERMIT,30,BERTMOUNT AVE
PARK PROHIBITED TIME NO PERMIT,30,159 STEPHEN DR
PARK PROHIBITED TIME NO PERMIT,30,11 FERNWOOD GDNS
PARK PROHIBITED TIME NO PERMIT,30,CLINTON ST
PARK PROHIBITED TIME NO PERMIT,30,CLINTON ST
PARK PROHIBITED TIME NO PERMIT,30,BERTMOUNT AVE
PARK PROHIBITED TIME NO PERMIT,30,1 FERNWOOD GDNS
PARK PROHIBITED TIME NO PERMIT,30,135 STEPHEN DR
PARK PROHIBITED TIME NO PERMIT,30,21 HOMEWOOD AVE
PARK PROHIBITED TIME NO PERMIT,30,569 NAIRN AVE
PARK PROHIBITED TIME NO PERMIT,30,567 NAIRN AVE
PARK PROHIBITED TIME NO PERMIT,30,CLINTON ST
PARK PROHIBITED TIME NO PERMIT,30,15 HOMEWOOD AVE
PARK PROHIBITED TIME NO PERMIT,30,9 HOMEWOOD AVE
PARK PROHIBITED TIME NO PERMIT,30,64 ASHBURY AVE
PARK PROHIBITED TIME NO PERMIT,30,MALLON AVE
PARK PROHIBITED TIME NO PERMIT,30,64 ASHBURY AVE
PARK PROHIBITED TIME NO PERMIT,30,11 D'ARCY ST
PARK PROHIBITED TIME NO PERMIT,30,MALLON AVE
PARK PROHIBITED TIME NO PERMIT,30,64 ASHBURY AVE
PARK PROHIBITED TIME NO PERMIT,30,125 WESTERN BATTERY RD
PARK PROHIBITED TIME NO PERMIT,30,40 EARL ST
PARK PROHIBITED TIME NO PERMIT,30,29 AMHERST AVE
PARK PROHIBITED TIME NO PERMIT,30,705 BALLIOL ST
PARK PROHIBITED TIME NO PERMIT,30,41 EARL ST
PARK PROHIBITED TIME NO PERMIT,30,65 WESTERN BATTERY RD
PARK PROHIBITED TIME NO PERMIT,30,34 SAUNDERS AVE
PARK-SIGNED HWY-EXC PERMT TIME,40,38 GIBSON AVE
PARK PROHIBITED TIME NO PERMIT,30,19 AMHERST AVE
PARK PROHIBITED TIME NO PERMIT,30,65 WESTERN BATTERY RD
PARK PROHIBITED TIME NO PERMIT,30,19 AMHERST AVE
PARK PROHIBITED TIME NO PERMIT,30,RIVERDALE AVE
PARK PROHIBITED TIME NO PERMIT,30,MONTROSE AVE
PARK PROHIBITED TIME NO PERMIT,30,77 HOWARD ST
PARK PROHIBITED TIME NO PERMIT,30,MONTROSE AVE
PARK PROHIBITED TIME NO PERMIT,30,MONTROSE AVE
PARK PROHIBITED TIME NO PERMIT,30,MONTROSE AVE
PARK PROHIBITED TIME NO PERMIT,30,20 LEUTY AVE
PARK PROHIBITED TIME NO PERMIT,30,MONTROSE AVE
PARK PROHIBITED TIME NO PERMIT,30,68 LEUTY AVE
PARK PROHIBITED TIME NO PERMIT,30,MONTROSE AVE
PARK PROHIBITED TIME NO PERMIT,30,88 LEUTY AVE
PARK PROHIBITED TIME NO PERMIT,30,MONTROSE AVE
PARK PROHIBITED TIME NO PERMIT,30,32 RAINSFORD RD
PARK PROHIBITED TIME NO PERMIT,30,15 INGLEWOOD DR
PARK PROHIBITED TIME NO PERMIT,30,235 HEATH ST E
PARK PROHIBITED TIME NO PERMIT,30,45 COLUMBINE AVE
PARK PROHIBITED TIME NO PERMIT,30,108 MOORE AVE
PARK PROHIBITED TIME NO PERMIT,30,44 HOLLEY AVE
